amloestamoscontigo,-0.9999798210345521
culiacán,-0.649204703909321
amlonoestassolo,-0.999524064810391
culiacanazo,0.23661093573174322
culiacan,0.6450310203055718
oposicionmoralmentederrotada,-0.9986213352671116
sinaloa,0.5165138085253796
amlofracasopresidencial,0.6460646593822444
amlo,0.29808321729111453
amloelpuebloteapoya,-0.9999214049993048
lebaron,0.44956877739414897
amloestoycontigo,-0.9967411055506689
amlomejorpresidentedelmundo,-0.9088430227105275
amlover,-0.45950937315249996
amlonoestasolo,-0.5376998356977876
conferenciapresidente,0.9992855753716703
amlolujodepresidente,-0.786487478097847
ovidioguzman,0.9998830593073849
4ta,0.7701254045592912
4tatransformacion,0.12368129984873906
4t,0.31591006206390215
ultimahora,-0.022911297362050477
amlorenunciaya,0.7868770736292405
amlovers,-0.8389432302811264
felizsabado,-0.9034834846120094
redamlo,-0.9315063839792199
redamlove,-0.9955314453461447
esunhonorestarconobrador,-0.9971654475514882
morena,0.7051871377322142
amlorenuncia,0.9999762434723743
culiacanlos43delopez,0.5343745153235443
amloeresunico,-0.14226276687006156
renunciaamlo,0.9378701045386046
mexico,0.2662105089834084
narcoestado,0.9997836184724386
borolas,-0.9966771706893597
dea,-0.8042915700005381
culiacanenllamas,0.3333502480898881
lopezobrador,0.49397936611059634
estamoscontigoamlo,-0.5687868541362586
méxico,0.25587183353965276
trump,0.11164713670153671
narcoprian,-0.9954517015111659
lopezhaciendonarcohistoria,0.9998699037716431
lopezrendidoyhumillado,0.9974285034506882
renunciadurazo,0.9997695901917897
fueraamlo,0.9996404231413987
ovidio,-0.5442260329398031
chapito,0.5341884541423255
comandanteborolas,-0.5028163988260274
oposiciónsicaria,-0.9958592138200993
oposiciónmoralmentederrotada,-0.9958592138200993
crimenorganizado,0.6774675210277109
culiacansinaloa,0.1741415717715196
guardianacional,0.024633878507932173
lopezelcorruptocobarde,0.7157289705929882
lopezrenuncia,0.9912813506717971
amloelfracasopresidencial,0.9999367095521403
ovidioguzmanlopez,-0.09204420285953421
comandantesinbolas,0.99986616555561
yoconamlo,-0.7167824307448746
estadofallido,0.9998972335520901
fuchiguacala,0.9995037744684498
mexiconotienepresidente,0.2633658302617476
culiacanzonadeguerra,0.9996481382570082
apoyototalaamlo,-0.8697142851504799
notenemospresidente,0.58415400655328
oposicioncarroñera,-0.9950054592952715
gobierno,0.2533327874238245
chairos,0.45607732018066394
gabinetedeseguridad,0.1512746501476979
sinaloabajofuego,0.7220429561862075
chapoguzman,0.5541354701271752
comandantesinhuevos,0.998963324840372
felizviernesatodos,0.7063951277237229
sinopuedenrenuncien,0.9996328224985948
asilascosasconloret,-0.1314123201238686
fuerzaculiacan,0.9996476003465355
chapo,0.5575735100523682
amlolujodependejete,0.9708625934967045
durazorenuncia,0.9985325951980698
cuartatransformación,0.6781812966804681
amloesunpeligroparamexico,0.9069994526491556
amlotraidormx,0.9894638644672694
lopezdestruyemexico,0.9972805407475803
gobiernoasesino,0.9893237741317225
amloesunchillon,0.9970842054137362
amlocobarde,0.9992519938161571
amlonopuede,0.99729696789813
culiacangate,0.9983043407346174
lopezdictador,0.9963646477483625
lopez,0.9945764021287505
lopeznopuede,0.9982448956313562
morenanosabegobernar,0.9955555992790691
presidentesinbolas,0.9927173400783544
lopeznideflorerosirve,0.9940913588662478
elchapo,0.9996222337046776
amloasesino,0.9966292505508738
amlocomandantesinbolas,0.9954364189081075
cobarde,0.9957333903383294
elcomandantesinbolas,0.9920218976363807
17deoctubre,0.9961348138525584
fueradurazo,0.9943985299915942
carteldesinaloa,0.9964949619322822
calderon,0.9971966638734026
fch,0.9960922816069305
buenviernes,0.9956089619278504
abrazosnobalazos,0.7853771238215876
meduelesmexico,0.9968150584017188
amloeresunfracasado,0.9950618185767568
prayforculiacan,0.9974973672367371
